date,country,oecd_rec,yield_spread,gdp_yoy_growth,inflation_rate,unemp_change_yoy,ind_out_growth,cars_yoy_growth,epu,comp_consumer_conf,vix
1998/12/1,Italy,1,-0.041,2.287299785,2.073507915,0.1,1.729801535,-100,65.63902,101.9506,21.66
1998/12/1,UK,0,-1.93966,3.819368789,1.854493581,-1,4.710150786,100,75.54867,102.1041,21.66
1998/12/1,USA,0,-0.1,4.092790086,1.68434363,-0.5,6.11002062,-16.60981329,76.28635,102.3699,21.66
1999/1/1,Canada,0,0.296363637,3.379737913,0.994464352,-0.6,-0.18315049,-100,112.55696,99.46727047,19.93
1999/1/1,France,0,1.2166,3.440270838,0.81237911,-0.3,5.596766173,-71.77324942,52.46162,101.4013,19.93
1999/1/1,Germany,0,1.144782609,1.746901083,0.836314469,-0.3,3.523036031,-100,103.73401,100.2547,19.93
1999/1/1,Italy,0,0.09,1.691573786,2.073507915,0.3,0.900224873,100,83.75286,101.8298,19.93
1999/1/1,UK,0,-1.97432,3.199414115,1.714285714,-0.8,2.248517066,8.211594394,102.52676,101.5565,19.93
1999/1/1,USA,0,-0.13,4.103452728,1.682244812,-0.4,4.802188289,-100,88.17701,102.234,19.93
1999/2/1,Canada,0,0.2595,3.379737913,0.882991075,-0.8,2.606312036,-100,168.67478,99.22092249,31.59
1999/2/1,France,0,0.9722,3.440270838,0.617363344,-0.2,-0.869489832,-100,26.0547,101.6131,31.59
1999/2/1,Germany,0,0.925238095,1.746901083,0.477329198,-0.4,4.621858717,100,87.88341,100.436,31.59
1999/2/1,Italy,0,-0.103,1.691573786,2.071569911,0.3,-1.057782687,-100,142.44585,101.8047,31.59
1999/2/1,UK,0,-2.15764,3.199414115,1.564722617,-0.6,4.071854068,-100,56.53372,101.1651,31.59
1999/2/1,USA,0,-0.24,4.103452728,1.616918888,-0.3,5.903082224,45.4041813,101.40807,102.042,31.59
1999/3/1,Canada,0,-0.353809523,3.379737913,0.662239814,-0.6,3.065576992,-100,142.73442,99.15772418,38.2
1999/3/1,France,0,0.6626,3.440270838,0.397997176,-0.2,3.392648176,100,95.31884,101.6901,38.2
1999/3/1,Germany,0,0.570909091,1.746901083,0.478471169,-0.5,3.055557392,-64.21915673,155.45721,100.5805,38.2
1999/3/1,Italy,0,-0.444,1.691573786,1.97553366,0.3,0.488617723,-96.78507221,243.88623,102.0178,38.2
1999/3/1,UK,0,-2.31668,3.199414115,1.70212766,-0.5,3.809529838,100,120.30372,101.0641,38.2
1999/3/1,USA,0,-0.6,4.103452728,1.488825501,-0.3,4.822767037,-100,123.96147,101.8018,38.2
1999/4/1,Canada,0,-0.367142857,3.777592069,1.103742336,-0.9,2.078822068,100,195.25143,99.2374618,36.61
1999/4/1,France,0,0.6345,3.102527046,0.39820167,-0.2,0.917319175,100,59.14083,101.5962,36.61
1999/4/1,Germany,0,0.494545455,0.569563305,0.479044176,-0.6,2.328766565,32.71616976,77.70743,100.7378,36.61
1999/4/1,Italy,0,-0.044,-0.529022502,1.876180093,0.2,-1.367656245,100,109.75394,102.3286,36.61
1999/4/1,UK,0,-2.20921,2.373559612,1.558073654,-0.4,2.588236477,100,134.35567,101.0958,36.61
1999/4/1,USA,0,-0.68,4.883126569,1.48515505,-0.2,4.628723941,100,109.88134,101.666,36.61
1999/5/1,Canada,0,0.022,3.777592069,1.215459538,-0.9,2.243652801,100,152.68308,99.44403265,26.22
1999/5/1,France,0,0.6144,3.102527046,0.166709413,-0.2,3.871943331,-100,62.61158,101.4148,26.22
1999/5/1,Germany,0,0.49047619,0.569563305,0.479044176,-0.6,0.408715279,-73.99125578,127.06006,100.778,26.22
1999/5/1,Italy,0,0.434,-0.529022502,1.588779245,0.1,-1.132754981,-100,112.45783,102.5628,26.22
1999/5/1,UK,0,-2.04528,2.373559612,1.699716714,-0.4,2.702705417,41.31020396,125.89461,101.315,26.22
1999/5/1,USA,0,-0.41,4.883126569,1.547992569,-0.2,3.690802225,100,92.94632,101.7593,26.22
1999/6/1,Canada,0,-0.130476191,3.777592069,0.995564426,-0.4,3.524635664,-100,112.9367,99.87542617,25.48
1999/6/1,France,0,0.587,3.102527046,0.217892848,-0.1,1.192067901,-100,66.05536,101.2836,25.48
1999/6/1,Germany,0,0.4835,0.569563305,0.358414998,-0.7,-0.13495589,-100,127.40773,100.6953,25.48
1999/6/1,Italy,0,0.615,-0.529022502,1.682236847,0.1,-4.176677184,49.80222679,104.41275,102.6622,25.48
1999/6/1,UK,0,-1.94284,2.373559612,1.838755304,-0.2,2.813603564,100,56.46775,101.5039,25.48
1999/6/1,USA,0,-0.49,4.883126569,1.611906629,-0.3,3.674024983,70.95854727,91.40618,101.9019,25.48
1999/7/1,Canada,0,-0.058,4.180328345,0.660068212,-0.9,5.453722368,-100,101.6886,100.5371531,28.04
1999/7/1,France,0,0.6479,2.78295994,0.244278735,-0.1,1.453263198,-100,83.07643,101.2598,28.04
1999/7/1,Germany,0,0.5699,0.793797142,0.238943332,-0.8,0.400516796,-100,111.26028,100.606,28.04
1999/7/1,Italy,0,0.7899,0.856215007,1.491155104,0,-1.618129241,-100,106.93924,102.6687,28.04
1999/7/1,UK,0,-1.63491,2.339875467,1.988636364,-0.2,4.337634654,-100,71.11098,101.7591,28.04
1999/7/1,USA,0,-0.17,4.816336793,1.670793931,-0.3,3.638188774,-26.6551565,98.64504,102.1411,28.04
1999/8/1,Canada,0,0.0905,4.180328345,0.65934286,-0.7,4.072133711,-73.46071822,67.56765,100.9108519,28.82
1999/8/1,France,0,0.8466,2.78295994,0.179326246,0,0.452306183,-100,42.25164,101.2135,28.82
1999/8/1,Germany,0,0.7556,0.793797142,0.119186877,-0.9,-1.204820556,-100,104.85598,100.5052,28.82
1999/8/1,Italy,0,0.9606,0.856215007,1.394060949,0,-2.024260131,-100,72.1867,102.4067,28.82
1999/8/1,UK,0,-1.10007,2.339875467,1.841359773,-0.2,3.484311912,100,64.79442,102.1006,28.82
1999/8/1,USA,0,0.1,4.816336793,1.605933068,-0.2,4.058847807,3.805272109,82.38359,102.3489,28.82
1999/9/1,Canada,0,0.163043479,4.180328345,0.987928651,-0.5,2.671554227,100,30.09706,100.981803,25.31
1999/9/1,France,0,1.093304348,2.78295994,0.345268542,-0.2,1.528793587,-87.60788508,49.74752,101.0889,25.31
1999/9/1,Germany,0,0.991130435,0.793797142,0.238658203,-0.8,-1.849408888,-27.68511596,65.63091,100.2976,25.31
1999/9/1,Italy,0,1.224304348,0.856215007,1.297506913,0,-1.220549677,-100,107.49729,101.993,25.31
1999/9/1,UK,0,-0.76747,2.339875467,2.118644068,-0.1,3.806224471,100,65.50213,102.3935,25.31
1999/9/1,USA,0,0.32,4.816336793,1.72626407,-0.5,4.243105728,-100,66.00054,102.3841,25.31
1999/10/1,Canada,0,0.312857143,4.983969921,1.648357151,-0.1,3.753374717,100,45.12118,100.8652298,23.48
1999/10/1,France,0,1.293545455,2.608882003,0.421133231,-0.3,1.066766761,-100,55.28369,101.0037,23.48
1999/10/1,Germany,0,1.153545455,1.220621341,0.595947161,-0.9,-0.266659616,-100,95.32922,100.0721,23.48
1999/10/1,Italy,0,1.413545455,0.64373004,1.481476122,-0.4,-2.744145001,-100,64.25145,101.6647,23.48
1999/10/1,UK,0,-0.72573,2.174161378,1.966292135,-0.2,3.099894051,38.73622484,59.44795,102.5099,23.48
1999/10/1,USA,0,0.3,4.721885912,2.276909048,0,4.122832156,-42.08646922,67.53295,102.3793,23.48
1999/11/1,Canada,0,0.744,4.983969921,1.533411454,-0.4,4.393709485,-100,57.52396,100.7353477,26.2
1999/11/1,France,0,1.591047619,2.608882003,0.408267415,-0.6,0.16135558,-100,24.78511,101.0566,26.2
1999/11/1,Germany,0,1.433152882,1.220621341,0.476192725,-0.9,-0.132629064,-100,87.84144,99.92445,26.2
1999/11/1,Italy,0,1.700047619,0.64373004,1.478737728,-0.4,-3.314459941,-100,76.10187,101.5947,26.2
1999/11/1,UK,0,-0.44195,2.174161378,1.818181818,-0.3,4.97685264,-100,60.3775,102.515,26.2
1999/11/1,USA,0,0.62,4.721885912,2.08844286,-0.2,4.075297293,-48.80380454,67.08854,102.4228,26.2
1999/12/1,Canada,0,0.765454546,4.983969921,1.64114331,-0.8,5.891806001,100,67.041,100.6091955,23.63
1999/12/1,France,0,1.863318182,2.608882003,0.318714941,-0.7,2.177862152,35.38237608,32.23488,101.2544,23.63
1999/12/1,Germany,0,1.733794372,1.220621341,0.475613709,-0.8,0.668438105,-100,131.98173,99.8756,23.63
1999/12/1,Italy,0,1.988318182,0.64373004,1.385036554,-0.5,-1.619440387,100,101.81967,101.7864,23.63
1999/12/1,UK,0,-0.04954,2.174161378,1.820728291,-0.3,4.382922493,46.10199165,49.6161,102.5247,23.63
1999/12/1,USA,0,0.77,4.721885912,1.963184136,-0.2,4.623130843,-33.11297024,73.01111,102.4339,23.63
2000/1/1,Canada,0,0.698095238,5.66670259,1.859962418,-0.7,8.183991179,-100,65.4801,100.4765172,21.05
2000/1/1,France,0,2.143545455,3.540575941,0.383729854,-0.8,1.852223142,100,20.79173,101.5382,21.05
2000/1/1,Germany,0,1.999909091,1.85948255,0.59241667,-0.9,-0.654452402,100,102.22409,99.92336,21.05
2000/1/1,Italy,0,2.261545455,1.418465245,1.662043865,-0.3,-0.72995415,-100,122.38407,101.899,21.05
2000/1/1,UK,0,0.20522,3.4709387,1.685393258,-0.4,5.787037698,-100,48.86079,102.5501,21.05
2000/1/1,USA,0,0.55,4.791118247,2.144597218,-0.2,5.66567203,-100,79.81311,102.3785,21.05
2000/2/1,Canada,0,0.830952381,5.66670259,2.078781526,-0.7,6.482668928,-65.24808574,30.96128,100.4259146,24.32
2000/2/1,France,0,2.324954545,3.540575941,0.485747156,-1,2.533858318,78.13927148,11.28731,101.7966,24.32
2000/2/1,Germany,0,2.184045455,1.85948255,0.71258602,-0.8,2.54349974,-100,118.17872,99.9759,24.32
2000/2/1,Italy,0,2.438954545,1.418465245,1.660524484,-0.4,1.315729077,12.81750892,53.9514,101.9791,24.32
2000/2/1,UK,0,0.17711,3.4709387,1.680672269,-0.3,5.983893464,100,43.78325,102.6135,24.32
2000/2/1,USA,0,0.53,4.791118247,2.264382755,-0.3,3.980966343,-80.60354502,69.55318,102.317,24.32
2000/3/1,Canada,0,0.890952381,5.66670259,2.631587712,-0.7,7.595066457,11.05967116,62.31437,100.4630788,24.54
2000/3/1,France,0,2.473318182,3.540575941,0.690537084,-1.1,3.405782963,-100,28.0357,102.0043,24.54
2000/3/1,Germany,0,2.313772727,1.85948255,0.714295467,-0.8,2.830187293,-100,106.54349,100.0537,24.54
2000/3/1,Italy,0,2.555318182,1.418465245,1.845025664,-0.4,0.24312093,100,60.67524,102.1033,24.54
2000/3/1,UK,0,0.2802,3.4709387,1.534170153,-0.4,6.192667269,100,55.62635,102.622,24.54
2000/3/1,USA,0,0.42,4.791118247,2.628368039,-0.4,3.6532536,-100,69.81624,102.3068,24.54
2000/4/1,Canada,0,1.0755,5.714644197,2.292584022,-0.8,6.78044792,-100,44.70095,100.5613931,24.02
2000/4/1,France,0,2.064333333,4.181795453,0.806038895,-1.2,4.736438465,-95.79109412,27.94558,102.1228,24.02
2000/4/1,Germany,0,1.916714286,3.124281412,0.715134038,-0.7,3.212845968,-100,104.1379,100.1795,24.02
2000/4/1,Italy,0,2.145333333,3.332776312,2.025789238,-0.8,1.875953728,-100,79.26863,102.3257,24.02
2000/4/1,UK,0,-0.14554,4.261945785,1.534170153,-0.4,5.504584659,100,60.0567,102.7327,24.02
2000/4/1,USA,0,-0.02,4.823574271,2.560968648,-0.4,4.258249119,-44.40004542,62.71155,102.2862,24.02
2000/5/1,Canada,0,0.993809524,5.714644197,2.183413354,-1.1,7.846408149,-100,51.08799,100.6247685,21.82
2000/5/1,France,0,1.682318182,4.181795453,0.908974523,-1.3,4.14610117,-100,49.83722,102.1559,21.82
2000/5/1,Germany,0,1.572318182,3.124281412,0.953520567,-0.8,4.477621378,100,139.88605,100.3003,21.82
2000/5/1,Italy,0,1.778318182,3.332776312,2.115907757,-0.7,2.864210984,-100,84.96529,102.5266,21.82
2000/5/1,UK,0,-0.558,4.261945785,1.532033426,-0.3,6.064067347,-100,43.94887,102.8653,21.82
2000/5/1,USA,0,0.03,4.823574271,2.621957168,-0.3,4.914599108,-100,82.06383,102.4039,21.82
2000/6/1,Canada,0,1.004761905,5.714644197,2.62870535,-1.3,7.82037744,-100,60.98645,100.6505273,22.16
2000/6/1,France,0,1.843954545,4.181795453,1.253357207,-1.5,3.955168056,-100,33.27028,102.0842,22.16
2000/6/1,Germany,0,1.701573593,3.124281412,1.190488192,-0.8,4.189192503,-100,52.08928,100.431,22.16
2000/6/1,Italy,0,1.913954545,3.332776312,2.113976809,-0.8,4.191131994,-100,84.88605,102.7599,22.16
2000/6/1,UK,0,-0.66631,4.261945785,1.527777778,-0.3,4.332957287,-100,25.34095,103.0955,22.16
2000/6/1,USA,0,0.23,4.823574271,2.684568126,-0.4,5.332448651,-86.29085542,83.80947,102.5672,22.16
2000/7/1,Canada,0,1.4665,5.46561016,2.185799606,-1.1,7.040285143,-100,46.92811,100.6660272,23.2
2000/7/1,France,0,2.316857143,4.356088383,1.539053482,-1.6,4.450428254,-56.03504322,18.45134,101.9908,23.2
2000/7/1,Germany,0,2.196380952,3.399246742,1.549467728,-0.7,4.365444981,-100,73.23399,100.552,23.2
2000/7/1,Italy,0,2.404857143,3.946965733,2.203862642,-0.5,2.433180766,-100,50.6168,102.9708,23.2
2000/7/1,UK,0,-0.31362,4.82067144,1.114206128,-0.4,3.707872337,-100,30.08247,103.0937,23.2
2000/7/1,USA,0,0.71,4.224744861,2.738895256,-0.3,4.811997571,-100,89.20154,102.7963,23.2
2000/8/1,Canada,0,1.306071429,5.46561016,2.729266693,-1,6.72869362,-64.07305407,45.72284,100.7029033,23.6
2000/8/1,France,0,2.083238095,4.356088383,1.355325406,-1.8,5.068048444,-49.11144506,33.22514,101.9742,23.6
2000/8/1,Germany,0,1.971809524,3.399246742,1.547623164,-0.7,8.682524516,-100,97.35843,100.6716,23.6
2000/8/1,Italy,0,2.189238095,3.946965733,2.383125875,-0.5,3.548222882,-100,78.89508,102.8985,23.6
2000/8/1,UK,0,-0.60311,4.82067144,1.251738526,-0.4,3.928180713,4.282189068,36.6259,102.8272,23.6
2000/8/1,USA,0,0.51,4.224744861,3.22188971,-0.3,4.569982861,-50.78746614,77.60139,102.8489,23.6
2000/9/1,Canada,0,0.92026087,5.46561016,3.04348831,-1,8.367801485,-100,39.32267,100.7984685,22.72
2000/9/1,France,0,1.682956522,4.356088383,1.491015675,-1.7,5.878941568,100,42.40266,102.0836,22.72
2000/9/1,Germany,0,1.586,3.399246742,1.547623164,-0.7,7.822171217,-100,96.0915,100.7426,22.72
2000/9/1,Italy,0,1.829956522,3.946965733,2.470256154,-0.6,4.071425229,-100,83.25488,102.7069,22.72
2000/9/1,UK,0,-0.85768,4.82067144,0.968188105,-0.5,2.555558146,-16.64091586,45.16381,102.4862,22.72
2000/9/1,USA,0,0.12,4.224744861,3.757566947,-0.2,4.746334395,100,77.54831,102.7685,22.72
2000/10/1,Canada,0,0.574210526,5.834015297,2.162169262,-1.5,7.407168246,-100,53.17447,100.9588381,27.16
2000/10/1,France,0,1.404722222,4.7799689,1.20726903,-1.8,5.601023216,61.50590002,16.59283,102.2295,27.16
2000/10/1,Germany,0,1.300277778,4.235986829,1.066352547,-0.7,8.638768509,-100,69.44795,100.7929,27.16
2000/10/1,Italy,0,1.540722222,4.252753419,2.281027478,-0.8,5.632475882,95.88813623,97.98118,102.5408,27.16
2000/10/1,UK,0,-0.97517,5.093797533,0.964187328,-0.5,2.561239045,39.72131252,42.74244,102.272,27.16
2000/10/1,USA,0,-0.29,5.244456811,3.068600166,-0.5,5.184678134,-100,76.05923,102.7501,27.16
2000/11/1,Canada,0,0.551,5.834015297,2.37325481,-1.3,9.241541192,1.945132509,54.20769,101.0633643,26.37
2000/11/1,France,0,1.137954545,4.7799689,1.397712834,-1.8,6.529543704,100,55.37306,102.3125,26.37
2000/11/1,Germany,0,1.016136364,4.235986829,0.947871753,-0.6,10.46262981,-100,135.28713,100.8737,26.37
2000/11/1,Italy,0,1.302954545,4.252753419,2.45902133,-0.8,7.041507006,96.57836318,61.06956,102.3921,26.37
2000/11/1,UK,0,-0.90026,5.093797533,0.961538462,-0.5,1.874315093,-100,53.87834,102.2088,26.37
2000/11/1,USA,0,-0.27,5.244456811,3.188934072,-0.2,4.830156913,-100,97.9862,102.7249,26.37
2000/12/1,Canada,0,0.342954545,5.834015297,2.79871744,-0.9,8.126352658,-100,45.04951,101.1034789,21.54
2000/12/1,France,0,0.818272727,4.7799689,1.664760452,-1.9,3.720657993,-100,35.07029,102.3406,21.54
2000/12/1,Germany,0,0.689636364,4.235986829,1.30178447,-0.6,7.281111719,-100,58.29012,100.7975,21.54
2000/12/1,Italy,0,1.008272727,4.252753419,2.732244401,-0.8,5.194896817,-100,71.40203,102.4011,21.54
2000/12/1,UK,0,-1.01712,5.093797533,1.237964237,-0.7,2.65193784,-100,51.1505,102.1562,21.54
2000/12/1,USA,0,-0.63,5.244456811,3.73045091,-0.3,4.979690245,-2.096293793,92.96502,102.6267,21.54
2001/1/1,Canada,0,0.2635,5.268840746,2.900116874,-0.8,7.519398929,40.9271356,40.84016,101.0781665,19.89
2001/1/1,France,0,0.817095238,4.105489549,1.771151886,-1.9,4.700168702,-96.88523215,40.53877,102.2942,19.89
2001/1/1,Germany,0,0.683285714,3.045613314,1.295651181,-0.6,9.084391746,100,75.23577,100.7882,19.89
2001/1/1,Italy,0,1.008095238,4.049987428,2.633973421,-1,3.735564325,-100,60.31279,102.4899,19.89
2001/1/1,UK,0,-0.95367,4.104074645,1.243093923,-0.6,0.984685521,-100,30.86351,102.125,19.89
2001/1/1,USA,0,-0.62,3.973172353,3.659289802,-0.3,4.176560596,-100,79.44697,102.5935,19.89
2001/2/1,Canada,0,0.148363636,5.268840746,2.572355642,-0.4,7.582158082,-100,55.05391,100.9538504,18.09
2001/2/1,France,0,0.582913043,4.105489549,1.793664928,-1.8,5.750332688,-100,23.92303,102.0712,18.09
2001/2/1,Germany,0,0.433347826,3.045613314,1.179244478,-0.6,8.713039095,-85.80173243,76.06293,100.7108,18.09
2001/2/1,Italy,0,0.785913043,4.049987428,2.631569258,-0.9,3.913725871,-100,74.96424,102.543,18.09
2001/2/1,UK,0,-0.88634,4.104074645,0.964187328,-0.6,1.520086616,-10.74209556,29.02702,102.1022,18.09
2001/2/1,USA,0,-0.78,3.973172353,3.411144225,-0.1,3.447160508,-100,66.58133,102.5589,18.09
2001/3/1,Canada,0,0.157,5.268840746,2.670948839,-0.6,6.126570658,100,45.26047,100.650395,19.69
2001/3/1,France,0,0.567190476,4.105489549,2.146304293,-1.9,3.173231496,-100,40.6897,101.903,19.69
2001/3/1,Germany,0,0.41052381,3.045613314,1.654847654,-0.5,9.266071856,-48.38929784,68.36933,100.4853,19.69
2001/3/1,Italy,0,0.779190476,4.049987428,2.626801939,-1,3.408813474,-97.67151426,85.74363,102.5092,19.69
2001/3/1,UK,0,-0.81839,4.104074645,1.373626374,-0.4,0.647936294,-42.59628054,57.47051,102.0077,19.69
2001/3/1,USA,0,-0.8,3.973172353,3.454434575,-0.3,4.29590288,-100,75.14165,102.5094,19.69
2001/4/1,Canada,0,0.125833333,4.019778372,2.774822229,-0.2,6.95652562,-100,58.57308,100.1654219,25.2
2001/4/1,France,0,0.318727273,3.332891569,1.954562762,-1.8,3.087867177,100,52.01387,102.0233,25.2
2001/4/1,Germany,0,0.16587013,1.898095054,1.656818905,-0.6,7.75944217,100,84.1441,100.3554,25.2
2001/4/1,Italy,0,0.536727273,4.221592174,2.617318935,-1.1,2.835411885,-100,80.52893,102.6462,25.2
2001/4/1,UK,0,-0.94484,3.29349551,1.373626374,-0.5,1.521738906,-100,47.63079,102.245,25.2
2001/4/1,USA,0,-0.93,2.90559431,3.448273433,-0.2,2.611301356,-100,84.66172,102.4011,25.2
2001/5/1,Canada,0,0.059142857,4.019778372,3.205125085,0,5.59452593,100,90.43129,99.87776517,26.38
2001/5/1,France,0,0.198045455,3.332891569,2.144125856,-1.8,2.848842893,-72.94134637,50.2477,102.2553,26.38
2001/5/1,Germany,0,0.061681818,1.898095054,1.534832782,-0.5,8.39718719,-100,91.13114,100.423,26.38
2001/5/1,Italy,0,0.456045455,4.221592174,2.702706728,-1.1,3.516571872,-85.60732181,134.0547,102.6593,26.38
2001/5/1,UK,0,-0.98799,3.29349551,1.508916324,-0.6,1.618124204,-100,84.58303,102.4865,26.38
2001/5/1,USA,0,-0.93,2.90559431,3.446210031,-0.2,2.091936597,-100,125.06753,102.1504,26.38
2001/6/1,Canada,0,-0.117894737,4.019778372,3.201704449,0,4.076137141,-94.49037358,65.83185,99.79562488,26.53
2001/6/1,France,0,0.100842105,3.332891569,1.642036125,-1.7,4.624599461,100,42.71173,102.525,26.53
2001/6/1,Germany,0,-0.048631579,1.898095054,1.999993442,-0.5,8.753767622,-51.31701567,91.88847,100.5278,26.53
2001/6/1,Italy,0,0.358842105,4.221592174,2.700273692,-1,5.948775436,-30.17035824,129.79677,102.6771,26.53
2001/6/1,UK,0,-1.04359,3.29349551,1.23119015,-0.7,5.136628897,-83.07409367,64.9144,102.7208,26.53
2001/6/1,USA,0,-1.21,2.90559431,3.386793831,-0.1,0.932643275,-100,115.26872,101.624,26.53
2001/7/1,Canada,0,0.182636364,2.992719235,2.994662135,0.1,1.026189741,-93.29060435,99.13819,99.84422375,24.92
2001/7/1,France,0,0.169272727,2.952680996,1.212580523,-1.7,3.44703807,-100,35.25222,102.6291,24.92
2001/7/1,Germany,0,0.032454545,2.484224462,1.40844468,-0.5,6.471302908,-56.58212058,109.33142,100.6217,24.92
2001/7/1,Italy,0,0.412272727,3.49293253,2.964948759,-1.2,2.948564167,-51.98566145,76.65537,102.6412,24.92
2001/7/1,UK,0,-0.99868,2.943859317,1.239669421,-0.6,3.90029489,-100,60.04069,102.8093,24.92
2001/7/1,USA,1,-0.46,2.197505186,3.732231448,0.2,0.508844392,100,111.41604,101.1024,24.92
2001/8/1,Canada,0,0.3825,2.992719235,2.869283803,0.1,1.178981165,-100,77.28691,99.94794742,23.41
2001/8/1,France,0,0.1742,2.952680996,1.362432194,-1.5,3.820598316,-100,40.80909,102.4675,23.41
2001/8/1,Germany,0,0.0217,2.484224462,1.875728922,-0.4,5.376335579,-100,134.3682,100.6257,23.41
2001/8/1,Italy,0,0.4282,3.49293253,2.95434471,-1.2,1.758782177,-30.51324083,88.95004,102.5872,23.41
2001/8/1,UK,0,-0.93175,2.943859317,1.236263736,-0.7,3.671652669,-40.02028977,61.49486,102.8318,23.41
2001/8/1,USA,1,-0.16,2.197505186,3.533577339,0.1,-0.484215011,-29.86404479,110.91785,100.7213,23.41
2001/9/1,Canada,0,0.706363636,2.992719235,2.426154761,0.2,-0.734932077,-68.89958877,128.28313,100.1115646,28.5
2001/9/1,France,0,0.131363636,2.952680996,1.343545957,-1.4,3.58695602,-71.99977666,53.73912,102.1495,28.5
2001/9/1,Germany,0,-0.040909091,2.484224462,1.875728922,-0.5,4.186600398,-100,180.83044,100.586,28.5
2001/9/1,Italy,0,0.421363636,3.49293253,2.767847115,-1.2,0.996693728,-100,64.7854,102.626,28.5
2001/9/1,UK,0,-0.84826,2.943859317,1.232876712,-0.7,4.875409761,-60.68536484,88.12578,102.8461,28.5
2001/9/1,USA,1,0,2.197505186,2.920570225,0.3,-1.130044937,11.70165971,116.02693,100.5567,28.5
2001/10/1,Canada,0,1.089,2.114775632,3.492061324,0.4,-0.118499263,-100,108.59222,100.3165035,28.13
2001/10/1,France,0,0.318,2.076628659,1.833249623,-1.2,1.278673742,2.877257467,48.07552,101.7602,28.13
2001/10/1,Germany,0,0.145894737,1.626133568,2.344664294,-0.4,1.415089735,-100,92.08272,100.4195,28.13
2001/10/1,Italy,1,0.6,2.510419869,3.122214415,-1.1,-0.989298909,-100,104.39131,102.808,28.13
2001/10/1,UK,0,-0.45769,2.642777266,1.500682128,-0.7,5.646050729,-71.07833025,100.30788,102.7907,28.13
2001/10/1,USA,1,0.61,0.996298327,3.269104911,0.6,-2.108775839,-100,122.6734,100.5238,28.13
2001/11/1,Canada,0,1.511363636,2.114775632,3.898840028,0.4,-1.480843448,-100,106.47535,100.3572343,22.94
2001/11/1,France,0,0.573318182,2.076628659,2.255639098,-1,0.809538842,-89.54835824,50.06756,101.3348,22.94
2001/11/1,Germany,0,0.410136364,1.626133568,2.81690194,-0.3,0,-89.55775752,73.97758,100.1078,22.94
2001/11/1,Italy,1,0.812318182,2.510419869,3.02222468,-1.2,-1.475433576,-100,73.36491,103.1655,22.94
2001/11/1,UK,0,-0.13328,2.642777266,1.904761905,-0.5,4.761906719,-53.32241002,67.84627,102.7974,22.94
2001/11/1,USA,1,1.37,0.996298327,3.61516566,0.3,-2.883543903,-79.39444717,100.42901,100.6463,22.94
2001/12/1,Canada,0,1.458095238,2.114775632,3.350782745,0.5,-2.7781114,-95.73037783,50.36757,100.1712923,20.94
2001/12/1,France,0,0.696428571,2.076628659,2.0625,-0.7,2.190180858,-50.09635822,40.91661,101.0634,20.94
2001/12/1,Germany,0,0.546428571,1.626133568,2.453266742,-0.3,2.846965567,-88.33206371,69.78983,99.74865,20.94
2001/12/1,Italy,1,0.945428571,2.510419869,3.014186878,-1.1,-1.067275974,-100,102.68874,103.5039,20.94
2001/12/1,UK,0,-0.06344,2.642777266,1.902173913,-0.3,4.951535129,-100,68.24094,102.8694,20.94
2001/12/1,USA,1,1.54,0.996298327,3.24826018,0.5,-3.483484734,-100,86.39027,100.7251,20.94
2002/1/1,Canada,0,1.62047619,1.007613944,2.713982868,0.3,-4.136543446,-100,83.31136,99.79854642,22.32
2002/1/1,France,0,0.682863636,1.870382909,2.015775635,-0.6,-0.400823628,-100,74.39384,100.8711,22.32
2002/1/1,Germany,1,0.548772727,1.461557536,2.093014212,-0.1,-2.199073686,-100,106.67741,99.50173,22.32
2002/1/1,Italy,1,0.948863636,1.382092514,2.920356795,-0.9,-2.396719386,-100,108.8825,103.6414,22.32
2002/1/1,UK,0,-0.05066,2.529529616,1.637107776,-0.2,5.308805578,100,84.65529,102.7986,22.32
2002/1/1,USA,0,1.58,0.489236293,2.719893255,0.6,-3.898724858,100,102.13185,100.6393,22.32
2002/2/1,Canada,0,1.594909091,1.007613944,2.821312344,0.2,-4.596060316,-90.48051936,73.99868,99.56714173,21.86
2002/2/1,France,0,0.596478261,1.870382909,1.824543864,-0.5,2.975039365,-100,39.03705,100.6634,21.86
2002/2/1,Germany,1,0.470391304,1.461557536,2.09790568,-0.1,-0.115075415,-100,88.27507,99.35291,21.86
2002/2/1,Italy,1,0.861478261,1.382092514,2.82935769,-1,-1.557415083,98.41144435,68.85107,103.5049,21.86
2002/2/1,UK,0,-0.01118,2.529529616,2.04638472,-0.2,5.133718035,-10.77355182,81.41273,102.4967,21.86
2002/2/1,USA,0,1.49,0.489236293,2.719893255,0.8,-3.741589388,-98.80472809,84.28912,100.3387,21.86
2002/3/1,Canada,0,1.970131579,1.007613944,2.601451868,0.3,-6.021612713,-100,194.6783,99.50393828,35.07
2002/3/1,France,0,0.95715,1.870382909,1.491980604,-0.3,1.255362884,-100,133.80025,100.5447,35.07
